username,topic,ses
CHBMch05,Bill Gates,1
CHE,Paris Hilton,1
CHECKORUP,Paris Hilton,9
CHEWBACAJC,Canada,1
CHJL,Bill Clinton,1
CHJL,Muhammad,1
CHJL,George W. Bush,3
CHJL,Barack Obama,21
CHM120,50 Cent,1
CHawke,IPod,2
CINEGroup,Michael Jackson,3
CIreland,Osama bin Laden,1
CIreland,Global warming,1
CIreland,Japan,1
CIreland,Google,1
CIreland,George W. Bush,5
CIreland,Family Guy,1
CIreland,The Beatles,1
CIreland,Eminem,3
CIreland,Canada,1
CIreland,September 11 attacks,2
CIreland,United Kingdom,1
CIreland,New York City,1
CIreland,Jesus,2
CIreland,Harry Potter,3
CIreland,Paris Hilton,1
CIreland,Albert Einstein,1
CIreland,"United States presidential election, 2008",1
CJ,India,2
CJ,Star Wars,1
CJ,United Kingdom,1
CJ,George Washington,1
CJ,PlayStation 3,1
CJ,Japan,1
CJ,Canada,20
CJ,God,1
CJ,Adolf Hitler,1
CJ,Harry Potter,10
CJ,London,1
CJ,Tony Blair,1
CJ,Bill Clinton,1
CJ,United States,5
CJ,George W. Bush,1
CJ Aikman,United States,2
CJ Aikman,United Kingdom,5
CJ DUB,United Kingdom,1
CJ King,Michael Jackson,1
CJ King,Eminem,1
CJ King,United Kingdom,1
CJ King,Osama bin Laden,1
CJ King,50 Cent,1
CJ King,Harry Potter,1
CJ King,United States,1
CJ King,George W. Bush,4
CJ King,Saddam Hussein,1
CJ King,"United States presidential election, 2008",2
CJ2005B,The Simpsons,3
CJ2005B,South Park,1
CJCurrie,Ronald Reagan,1
CJCurrie,Adolf Hitler,50
CJGB,Harry Potter and the Deathly Hallows,4
CJK,September 11 attacks,13
CJK,Google,2
CJK,United States,2
CJK,Barack Obama,15
CJK,Ronald Reagan,5
CJK,"United States presidential election, 2008",5
CJK,George W. Bush,8
CJK,World War II,1
CJK,Bill Clinton,9
CJK,Saddam Hussein,32
CJLL Wright,Google,1
CJLL Wright,Osama bin Laden,2
CJLL Wright,Ronald Reagan,1
CJLL Wright,United States,2
CJLL Wright,India,3
CJLewis123,Harry Potter,3
CJMiller,Harry Potter and the Deathly Hallows,1
CJMylentz,The Beatles,2
CJS102793,Star Wars,1
CJS102793,"United States presidential election, 2008",2
CJS102793,September 11 attacks,20
CJTweedy,George W. Bush,1
CK2326,Wii,1
CKBrown1000,United States,1
CKCortez,Google,1
CKHideki,Adolf Hitler,1
CKarnstein,Harry Potter,1
CKeelty,George Washington,1
CL,Albert Einstein,2
CL,George W. Bush,2
CL,Christianity,2
CL,IPod,2
CL8,Cannabis (drug),8
CLAES,Ronald Reagan,1
CLDavi,The Simpsons,1
CLW,God,1
CLW,Ronald Reagan,3
CLW,Britney Spears,3
CLW,Michael Jackson,5
CLW,United Kingdom,2
CLW,50 Cent,1
CLW,Harry Potter and the Deathly Hallows,2
CLW,George W. Bush,1
CLW,The Beatles,2
CLW,Paris Hilton,1
CLW,George Washington,1
CLW,World War II,1
CLW,Adolf Hitler,1
CLW,United States,1
CLW,New York City,1
CLW,IPod,3
CLW,Wii,1
CLW,Bill Gates,1
CLW,The Simpsons,1
CLW,Harry Potter,1
CM Fox,September 11 attacks,1
CMBJ,Michael Jackson,6
CMC,Canada,1
CMC,IPod,1
CMD Beaker,IPod,1
CMD Beaker,September 11 attacks,1
CMD Beaker,Family Guy,1
CME GBM,Jesus,22
CME GBM,Christianity,3
CML,George W. Bush,1
CMSimons,United States,1
CMacMillan,Barack Obama,6
CMacMillan,God,2
CMacMillan,South Park,3
CMacMillan,Canada,1
CMacMillan,Cat,10
CMacMillan,Global warming,13
CNN 5,"United States presidential election, 2008",1
CNash,Harry Potter,1
CNichols,The Simpsons,1
CNicol,IPod,1
CO,Paris Hilton,1
CO,Scientology,1
CO,Star Wars,1
CO,The Beatles,1
CO,"United States presidential election, 2008",1
CO,South Park,1
CO2 doubter,Global warming,1
CODchess098,George Washington,1
COF,United States,1
COGDEN,Adolf Hitler,1
COGDEN,Jesus,7
COGDEN,Christianity,7
COGwriter,God,1
COGwriter,Christianity,8
COGwriter,Jesus,4
COMPFUNK2,United States,1
COMPFUNK2,Michael Jackson,2
COMPFUNK2,God,2
CONRO,Adolf Hitler,1
CORNELIUSSEON,Harry Potter,1
CORNELIUSSEON,New York City,5
CORNELIUSSEON,United States,6
CORNELIUSSEON,George Washington,15
CORNELIUSSEON,Barack Obama,2
CORNELIUSSEON,World War II,11
COWS4YOU123,Bill Gates,1
COstop,Bill Gates,2
CP,Muhammad,3
CPColin,George Washington,1
CPHealey,George W. Bush,1
CPMcE,Osama bin Laden,2
CPMcE,Scientology,6
CPMcE,Jesus,1
CPMcE,Islam,1
CPMcE,George Washington,3
CPMcE,Bill Clinton,3
CPMcE,Adolf Hitler,8
CPMcE,Tony Blair,2
CPMcE,Saddam Hussein,2
CPO Pieman,PlayStation 3,1
CPO Pieman,Xbox 360,2
CPRdave,Tony Blair,1
CPRdave,Bill Gates,1
CPRice,Jesus,1
CPS,George W. Bush,1
CPX,Jesus,1
CPX,Christianity,2
CPacker,United States,1
CPacker,Bill Clinton,1
CPatisaul,Cat,1
CPeter,Harry Potter,2
CPitt76,Wii,1
CQJ,World War I,1
CQJ,Eminem,1
CQJ,United States,1
CQJ,Harry Potter,1
CQJ,Global warming,1
CR23,Paris Hilton,1
CR85747,South Park,3
CR85747,Google,1
CR85747,The Simpsons,3
CR85747,Family Guy,3
CR85747,Harry Potter,1
CR85747,Osama bin Laden,1
CRGreathouse,Cat,1
CRGreathouse,Google,1
CRKingston,Family Guy,1
CRKingston,Bill Gates,1
CRKingston,New York City,1
CRM384,London,1
CRiyl,PlayStation 3,1
CRiyl,Wii,2
CRiyl,Michael Jackson,1
CRiyl,United Kingdom,1
CRock692,George W. Bush,3
CRock692,Barack Obama,1
CRoetzer,South Park,1
CRoetzer,The Beatles,1
CRouleau,United States,1
CS Diplomat,Israel,4
CSA FD,George W. Bush,1
CSA956,PlayStation 3,2
CSD-bot,Adolf Hitler,1
CSI LA,Scientology,4
CSIvor,Canada,2
CST,Paris Hilton,4
CST,Osama bin Laden,1
CST,September 11 attacks,1
CST,Adolf Hitler,1
CSWarren,Cat,1
CSWarren,Albert Einstein,1
CSWarren,Barack Obama,1
CSWarren,50 Cent,1
CSWarren,Jesus,1
CSWarren,Osama bin Laden,1
CSWarren,Cannabis (drug),2
CSWarren,Ronald Reagan,1
CSZero,World War II,1
CSkankRabbit,United Kingdom,1
CStyle,United Kingdom,1
CStyle,Harry Potter,1
CSumit,India,1
CSvBibra,Adolf Hitler,1
CSwarn27,"United States presidential election, 2008",1
CSwarn27,Tony Blair,1
CTCMS,Canada,1
CTSWyneken,Japan,1
CTSWyneken,George Washington,4
CTSWyneken,Jesus,109
CTSWyneken,George W. Bush,4
CTSWyneken,Bill Clinton,5
CTSWyneken,Christianity,14
CTSWyneken,Adolf Hitler,2
CTSWyneken,Michael Jackson,4
CTSWyneken,Ronald Reagan,4
CTU Kyoto,IPod,1
CTUManning,"United States presidential election, 2008",2
CTUnick,George W. Bush,1
CTVampSlayer,Paris Hilton,3
CTZMSC3,Harry Potter,2
CTZMSC3,Christianity,1
CTZMSC3,World War I,1
CTZMSC3,Harry Potter and the Deathly Hallows,2
CTho,George W. Bush,1
CWH Lareneg,RuneScape,1
CWY2190,50 Cent,1
CWY2190,Harry Potter,1
CWY2190,IPod,1
CWY2190,Christianity,1
CWY2190,Eminem,2
CWY2190,Google,1
CWY2190,Saddam Hussein,1
CWY2190,Star Wars,1
CWY2190,London,1
CWY2190,"United States presidential election, 2008",1
CWesling,Albert Einstein,1
CWii,Christianity,2
CWii,Harry Potter,1
CWii,Star Wars,1
CWii,God,1
CWii,Muhammad,3
CWii,Bill Gates,1
CWii,IPod,1
CWii,RuneScape,2
CWii,George W. Bush,2
CYD,Albert Einstein,1
CZmarlin,New York City,1
CZmarlin,London,1
Ca1305t8y,The Beatles,1
Ca2004,Britney Spears,1
Cabalamat,Adolf Hitler,2
Cabalamat,World War II,8
Cabanaguy,Xbox 360,1
Cabanes,Christianity,1
Cabbage-Sama,Israel,1
Cabbage101,Islam,1
Cabbage9,RuneScape,1
Cabbagery,Jesus,2
Cabbaginator,Eminem,3
Cabdude,Global warming,1
Cabe6403,Wii,1
Cabe6403,Xbox 360,1
Cabeachgal,George W. Bush,1
Caben42,"United States presidential election, 2008",1
Cabhan,50 Cent,1
Cabhan,Britney Spears,1
Cabhan,Osama bin Laden,1
Cabhan,George W. Bush,1
Cabin Tom,Canada,1
Cablebfg,PlayStation 3,2
Cablebfg,Google,1
Cablebfg,Wii,3
Cablubaugh,Barack Obama,1
Cabm92,Adolf Hitler,1
Caboose102,Barack Obama,2
Caboosiumsargide,Wii,1
Cabotmoose,Bill Clinton,3
Cabron7green,50 Cent,2
Caca4242,The Simpsons,1
CacaGordisima,London,1
Cacafuego95,Adolf Hitler,2
Cacahuate,Star Wars,1
Cacahueten,United Kingdom,1
Cacaoatl,Paris Hilton,2
Cachedio,Wii,1
Cachedio,Bill Clinton,1
Cachedio,World War I,1
Cachedio,Ronald Reagan,2
Caco134,Family Guy,1
Cacodemon,RuneScape,1
Cacophony,George W. Bush,2
Cacophony,United Kingdom,1
Cacophony,Cat,1
Cacophony,Scientology,1
Cacophony,New York City,2
Cacophony,World War II,10
Cacophony,Tony Blair,1
Cacophony,United States,2
Cacophony,Michael Jackson,1
Cactus.man,Bill Clinton,9
Cactus.man,Christianity,3
Cactus.man,United States,1
Cactus.man,India,2
Cactus.man,Bill Gates,10
Cactus.man,Jesus,5
Cactus.man,The Simpsons,1
Cactus.man,World War I,3
Cactus.man,George Washington,4
Cactus.man,50 Cent,1
Cactus.man,Eminem,1
Cactus.man,Global warming,3
Cactus.man,Japan,1
Cactus.man,Paris Hilton,4
Cactus.man,George W. Bush,6
Cactus.man,Osama bin Laden,7
Cactus.man,Michael Jackson,2
Cactus.man,Scientology,1
Cactus.man,Britney Spears,2
Cactus.man,Cat,5
Cactus.man,Tony Blair,35
Cactus.man,God,2
Cactus.man,PlayStation 3,2
Cactus.man,Adolf Hitler,8
Cactus.man,Saddam Hussein,2
Cactus.man,IPod,2
Cactus.man,World War II,3
Cactus.man,Islam,2
Cactus.man,Ronald Reagan,2
Cactus.man,Canada,3
Cactus.man,Albert Einstein,4
CactusWriter,God,1
Cacus15,The Beatles,2
Cacycle,Cat,1
Cadae,Global warming,2
Caddison,Harry Potter,1
Caddywompous,September 11 attacks,2
Cade95,George W. Bush,1
Cadgeo120,Canada,3
Cadr,September 11 attacks,5
Cadr,South Park,2
Cadr,Adolf Hitler,1
Cadrecreative,George W. Bush,1
Cadsuane Melaidhrin,PlayStation 3,3
Cadwal,Wii,3
Cae prince,India,2
Caelarch,World War I,1
CaelumArisen,Harry Potter and the Deathly Hallows,1
CaelumArisen,George W. Bush,1
Caesarcub,Cannabis (drug),2
Caesarjbsquitti,Canada,2
Caesarjbsquitti,Adolf Hitler,1
Caesarjbsquitti,Jesus,4
Caesarjbsquitti,George W. Bush,3
Caesarsgrunt,World War I,2
Caesura,Cat,1
Caesura,Adolf Hitler,4
Caesura,Cannabis (drug),1
Caesura,Harry Potter and the Deathly Hallows,1
Caesura,Xbox 360,1
Caesura,World War I,1
Caesura,Bill Clinton,1
Cafe Nervosa,Harry Potter,1
Cafe Nervosa,Albert Einstein,1
Cafe Nervosa,Canada,6
Cafemusique,United States,5
CaffeineSinMan69,Saddam Hussein,1
Caffelice,Muhammad,1
Caffolote,God,2
Caffolote,Tony Blair,1
Caffolote,Saddam Hussein,1
Cafzal,September 11 attacks,2
Cafzal,World War I,1
Cafzal,Harry Potter and the Deathly Hallows,18
Cafzal,United States,1
Cafzal,Paris Hilton,1
Cagadasss,Islam,1
Cagey Millipede,Bill Clinton,2
Caglarkoca,World War I,2
Caglarkoca,Harry Potter and the Deathly Hallows,1
Cahier,Adolf Hitler,1
Cahk,Cannabis (drug),2
Caiaffa,Christianity,1
Caiaffa,Britney Spears,1
Caiaffa,London,1
Cailil,India,1
Cain Mosni,RuneScape,9
Cain Mosni,Britney Spears,1
Cain47,Wii,1
Cain47,Christianity,1
Cain47,Jesus,2
CainyC,George W. Bush,1
Cairindock,The Beatles,1
Cairine MacGillivray,Harry Potter,1
Caitens,The Simpsons,1
Caitie0210,George Washington,2
Caitlin Rix,Family Guy,1
Caitlin-francey,Paris Hilton,4
Caitlin202,Britney Spears,1
Caitlinaryn,South Park,1
Cakedamber,Harry Potter and the Deathly Hallows,1
Caknuck,Google,1
Caknuck,The Simpsons,2
Caknuck,Jesus,1
Caknuck,Eminem,2
Caknuck,Ronald Reagan,1
Caknuck,South Park,1
Caknuck,Christianity,2
Caknuck,Adolf Hitler,1
Caknuck,Harry Potter and the Deathly Hallows,1
Caknuck,Star Wars,1
Caknuck,Tony Blair,1
Cakster,PlayStation 3,1
Cal42,South Park,1
Cal42,Star Wars,1
CalBears99,New York City,1
CalJW,The Beatles,1
CalJW,Israel,1
CalJW,United Kingdom,2
CalJW,George W. Bush,4
CalJW,Tony Blair,3
CalJW,Japan,1
CalJW,Adolf Hitler,2
CalJW,India,1
CalJW,Canada,1
CalJW,London,12
CalJW,Ronald Reagan,1
CalJW,Google,7
CalJW,United States,10
CalJW,World War I,2
CalMc90,World War I,2
CalPaterson,IPod,1
CalPaterson,World War II,1
CalPaterson,Barack Obama,1
CalSlater,Harry Potter,1
Calabraxthis,Muhammad,1
Calabraxthis,Paris Hilton,1
Calabraxthis,Harry Potter and the Deathly Hallows,1
Calabraxthis,George W. Bush,1
Calabraxthis,Michael Jackson,2
Caladeia,Family Guy,1
Caladeia,George W. Bush,3
Caladrieng,Tony Blair,3
Calair,Osama bin Laden,1
Calaka,Albert Einstein,1
Calamari,South Park,1
Calamity-Ace,Xbox 360,2
Calamity-Ace,Family Guy,1
Calaschysm,India,1
Calaschysm,George W. Bush,1
Calaschysm,Canada,1
Calaschysm,Ronald Reagan,1
Calaschysm,Wii,2
Calaschysm,Japan,1
Calaschysm,South Park,1
Calaschysm,Bill Clinton,1
Calatayudboy,God,1
Calatayudboy,Israel,4
Calatayudboy,George W. Bush,2
Calavera666,Wii,2
Calbaer,The Beatles,3
Calbaer,Family Guy,1
Calbaer,Tony Blair,2
Calbear22,Barack Obama,2
Calbears4554,Adolf Hitler,1
Calcprgmer10011,United States,2
CalculatinAvatar,Osama bin Laden,1
Calcuttaphile,New York City,1
Calcwatch,September 11 attacks,1
Calcwatch,Cannabis (drug),2
Calder,Barack Obama,1
Calder Pegden,Barack Obama,1
Calderra,Xbox 360,1
Calderra,PlayStation 3,7
Caldorwards4,Family Guy,1
Caldwell malt,Global warming,1
Cale306,The Beatles,1
Caleb Cox,Britney Spears,1
Caleb Cox,Adolf Hitler,1
Caleb Parks,Adolf Hitler,1
Caleb Robinson,Christianity,1
Caleb compton,Harry Potter and the Deathly Hallows,1
Caleb compton,Harry Potter,1
Caleb147,George W. Bush,1
Caleb5617,PlayStation 3,1
CalebNoble,September 11 attacks,3
CalebNoble,Cannabis (drug),1
CalebNoble,Adolf Hitler,1
CalebNoble,Bill Clinton,1
CalebNoble,South Park,9
CalebNoble,Eminem,1
CalebNoble,Japan,1
CalebNoble,Global warming,2
Calebchiam,RuneScape,2
Calebfultz,Bill Gates,1
Caleby,Harry Potter and the Deathly Hallows,1
Caledoni92,Jesus,1
CalendarWatcher,Eminem,1
CalendarWatcher,IPod,1
CalendarWatcher,New York City,1
Caleson,PlayStation 3,4
Calg1,Wii,1
Calibann,Britney Spears,1
Calibas,Global warming,6
Calibas,Family Guy,1
Caliber 10,Star Wars,2
Calicheese23,Cannabis (drug),1
Calicocat,Scientology,2
Calicocat,George W. Bush,1
Calicocat,The Beatles,2
Calieber,50 Cent,1
Calieber,Michael Jackson,2
California guy,Scientology,4
California123123,RuneScape,1
CaliforniaAliBaba,Japan,1
CaliforniaKid,Jesus,1
Californiacation,Cannabis (drug),3
Californian Treehugger,Harry Potter and the Deathly Hallows,2
Californian Treehugger,Harry Potter,1
Californian Treehugger,Britney Spears,2
Califunya,United States,1
Caliga10,Cannabis (drug),2
CaligoPravvus,PlayStation 3,2
Caligulathegod,George W. Bush,2
Caligulathegod,Xbox 360,1
Calimos,Japan,1
Caliper,Canada,2
Caliphascist,Saddam Hussein,6
Calipunkmark,September 11 attacks,1
Caliska,Michael Jackson,1
Calixte,Global warming,2
Caljomac,Michael Jackson,1
Calkaline,Michael Jackson,1
Call me Bubba,The Beatles,1
Calles loco,George W. Bush,1
Callie351,George Washington,1
Calliopejen1,Adolf Hitler,1
Calliopejen1,London,1
Calliopejen1,New York City,4
Calliopejen1,Islam,1
Calliopejen1,Muhammad,1
Calliopejen1,Paris Hilton,1
Calliopejen1,Ronald Reagan,6
Calliopejen1,Jesus,2
Calliopejen1,United States,7
Calliopejen1,India,1
Calliopejen1,World War II,3
Calliopejen1,Israel,1
Calliopejen1,George W. Bush,1
Calliopejen1,Britney Spears,7
Calliopejen1,Michael Jackson,10
Calliopejen1,Barack Obama,10
Callipides,Harry Potter,1
Callmafia,RuneScape,1
Callmeau,Islam,1
Callmebc,Global warming,29
Callmemrshowoff,United States,1
Callmetarantula,India,3
Calltech,New York City,1
Calltech,United States,1
Callum,United Kingdom,1
Callum Jones,The Beatles,2
Callum0059,Harry Potter and the Deathly Hallows,1
Callum058,Harry Potter and the Deathly Hallows,9
Callum89,United Kingdom,1
Callummellor,Osama bin Laden,3
Callummellor,George W. Bush,1
Callumthompson,Family Guy,2
Callumunro,George W. Bush,1
Callycap3,South Park,5
Calm,Cannabis (drug),1
Calmeida,Canada,1
Calmer Waters,Saddam Hussein,2
Calmer Waters,Harry Potter,1
Calmer Waters,Michael Jackson,5
Calmypal,George W. Bush,25
Calmypal,Adolf Hitler,2
Calmypal,United States,10
Calmypal,Cannabis (drug),2
Calmypal,Bill Clinton,2
Calmypal,World War I,2
Calmypal,Bill Gates,6
Calmypal,Ronald Reagan,6
Calmypal,George Washington,10
Calor,Tony Blair,1
Calor,Michael Jackson,1
Calor,The Simpsons,1
Calor,Canada,1
Calsicol,Saddam Hussein,1
Calsicol,Harry Potter,30
Calsicol,Ronald Reagan,1
Calstanhope,Adolf Hitler,1
Caltas,Christianity,2
Caltas,World War I,5
Caltas,Cannabis (drug),5
Caltas,The Beatles,1
Caltas,Adolf Hitler,2
Caltas,Wii,3
Caltas,Japan,1
Caltas,Family Guy,1
Caltas,Eminem,4
Caltas,RuneScape,1
Caltas,New York City,1
Caltas,Harry Potter,1
Caltas,Star Wars,3
Calton,Islam,1
Calton,World War II,1
Calton,Scientology,7
Calton,Muhammad,2
Calton,Xbox 360,2
Calton,September 11 attacks,1
Calton,Jesus,1
Calton,Cat,1
Calton,George W. Bush,6
Calton,Bill Gates,2
Calton,Cannabis (drug),1
Calton,Osama bin Laden,2
Calton,Israel,4
Calton,Japan,6
Caltrop,Osama bin Laden,2
Calua,The Beatles,1
Calum Hutchinson,Scientology,2
Calum Hutchinson,The Simpsons,1
Calum Hutchinson,George Washington,1
Calum Hutchinson,Bill Gates,2
Calum Hutchinson,Michael Jackson,2
Calum Hutchinson,Canada,1
CalumCook234,United Kingdom,1
CalumCook234,IPod,1
CalumH93,PlayStation 3,1
CalumH93,Osama bin Laden,1
Calumbo471,Family Guy,1
Calumd,Britney Spears,2
Calumm,Harry Potter,1
Calummaciver,Jesus,1
CalusReyma,PlayStation 3,3
CalusReyma,Wii,10
CalusReyma,Xbox 360,1
Calvados,Ronald Reagan,7
CalvertdeGrey,Harry Potter,1
Calvin 1998,September 11 attacks,1
Calvin 1998,Star Wars,1
Calvin 1998,Britney Spears,1
Calvin 1998,Paris Hilton,1
Calvin 1998,Osama bin Laden,1
Calvin 1998,Family Guy,1
Calvin 1998,IPod,1
Calvin 1998,Harry Potter and the Deathly Hallows,1
Calvin 1998,London,3
Calvin Ho Jiang Lim,George W. Bush,1
Calvin Ho Jiang Lim,United Kingdom,4
Calvin So,Bill Gates,1
Calvin Wilton,London,20
Calvin999,Britney Spears,2
CalvinHobbes,PlayStation 3,1
CalvinLawson,Scientology,2
CalvinMorrison,RuneScape,2
Calvinata,George W. Bush,2
Calvinistsandlutherans,Canada,1
Calvinkarpenko,RuneScape,1
Calvinlough,Google,1
Calvinpersaud,Global warming,3
Calvins48,PlayStation 3,7
Calwatch,George W. Bush,2
Calwatch,Bill Clinton,7
Calwatch,"United States presidential election, 2008",4
Calworth,Cat,1
Calza,Family Guy,1
Cam,New York City,1
Cam harding,Star Wars,1
Cam21,Barack Obama,1
Cam2171,New York City,1
Cam24,United States,1
Cam275,United States,1
Cam486,The Simpsons,1
Camanator,Adolf Hitler,1
Camanator,Eminem,1
Camann,PlayStation 3,4
Camanyo,Eminem,1
Camarcus,World War I,1
Camaron,George Washington,1
Cambio,Jesus,1
Cambrant,Eminem,2
Cambrant,Bill Gates,1
Cambrant,Xbox 360,1
Cambrant,Wii,4
Cambrant,The Simpsons,1
Cambrasa,United Kingdom,2
Cambrasa,United States,14
Cambria.Alexis,Harry Potter,1
CambridgeBayWeather,George W. Bush,17
CambridgeBayWeather,Google,3
CambridgeBayWeather,Ronald Reagan,5
CambridgeBayWeather,The Beatles,67
CambridgeBayWeather,Christianity,5
CambridgeBayWeather,Scientology,15
CambridgeBayWeather,Muhammad,1
CambridgeBayWeather,Islam,7
CambridgeBayWeather,United Kingdom,2
CambridgeBayWeather,Albert Einstein,1
CambridgeBayWeather,London,33
CambridgeBayWeather,Xbox 360,3
CambridgeBayWeather,IPod,1
CambridgeBayWeather,Canada,51
CambridgeBayWeather,Japan,1
CambridgeBayWeather,50 Cent,6
